head_id,tail_id,head,head_type,relation,relation_zh,tail,tail_type,evidence,source_pages,source_chunks,confidence
Chapter_第五章,Component_纵向构件,第五章,Chapter,contains,包含,纵向构件,Component,实体出现在该章节文本块中,[115],"[""shiprag_p115_00132""]",0.8
Chapter_第五章,Component_纵向隔板,第五章,Chapter,contains,包含,纵向隔板,Component,实体出现在该章节文本块中,[136],"[""shiprag_p136_00155""]",0.8
Chapter_第五章,Component_纵桁,第五章,Chapter,contains,包含,纵桁,Component,实体出现在该章节文本块中,"[126, 136]","[""shiprag_p126_00144"", ""shiprag_p136_00155""]",0.8
Chapter_第五章,Component_纵舱壁,第五章,Chapter,contains,包含,纵舱壁,Component,实体出现在该章节文本块中,"[139, 140]","[""shiprag_p139_00159"", ""shiprag_p140_00160""]",0.8
Chapter_第五章,ProcessObject_纵骨架式大型船舶,第五章,Chapter,contains,包含,纵骨架式大型船舶,ProcessObject,三元组尾实体出现在该章节,[114],"[""shiprag_p114_00131""]",0.8
Chapter_第五章,ToolEquipment_线锤,第五章,Chapter,contains,包含,线锤,ToolEquipment,三元组头实体出现在该章节,"[129, 139]","[""shiprag_p129_00147"", ""shiprag_p139_00159""]",0.8
Chapter_第五章,ProcessObject_组立树,第五章,Chapter,contains,包含,组立树,ProcessObject,实体出现在该章节文本块中,[117],"[""shiprag_p117_00135""]",0.8
Chapter_第五章,ProcessObject_组立要领图,第五章,Chapter,contains,包含,组立要领图,ProcessObject,实体出现在该章节文本块中,[117],"[""shiprag_p117_00135""]",0.8
Chapter_第五章,Component_肋板,第五章,Chapter,contains,包含,肋板,Component,实体出现在该章节文本块中,"[115, 126, 137, 138]","[""shiprag_p115_00132"", ""shiprag_p126_00144"", ""shiprag_p137_00157"", ""shiprag_p138_00158""]",0.8
Chapter_第五章,Component_肋板之间,第五章,Chapter,contains,包含,肋板之间,Component,三元组尾实体出现在该章节,[140],"[""shiprag_p140_00160""]",0.8
Chapter_第五章,Component_肋骨,第五章,Chapter,contains,包含,肋骨,Component,实体出现在该章节文本块中,"[130, 134, 141]","[""shiprag_p130_00148"", ""shiprag_p134_00153"", ""shiprag_p141_00161""]",0.8
Chapter_第五章,Component_肋骨框架,第五章,Chapter,contains,包含,肋骨框架,Component,实体出现在该章节文本块中,[139],"[""shiprag_p139_00159""]",0.8
Chapter_第五章,Measurement_肋骨检验线,第五章,Chapter,contains,包含,肋骨检验线,Measurement,实体出现在该章节文本块中,[127],"[""shiprag_p127_00145""]",0.8
Chapter_第五章,Operation_胎上二次画线,第五章,Chapter,contains,包含,胎上二次画线,Operation,实体出现在该章节文本块中,[122],"[""shiprag_p122_00140""]",0.8
Chapter_第五章,Component_胎板,第五章,Chapter,contains,包含,胎板,Component,实体出现在该章节文本块中,[136],"[""shiprag_p136_00156""]",0.8
Chapter_第五章,ToolEquipment_胎架,第五章,Chapter,contains,包含,胎架,ToolEquipment,实体出现在该章节文本块中,"[113, 120, 123, 124, 137, 139, 147]","[""shiprag_p113_00130"", ""shiprag_p120_00138"", ""shiprag_p123_00141"", ""shiprag_p124_00142"", ""shiprag_p137_00157"", ""shiprag_p139_00159"", ""shiprag_p147_00169""]",0.8
Chapter_第五章,Parameter_胎架基面,第五章,Chapter,contains,包含,胎架基面,Parameter,实体出现在该章节文本块中,[123],"[""shiprag_p123_00141""]",0.8
Chapter_第五章,ProcessObject_胎架基面,第五章,Chapter,contains,包含,胎架基面,ProcessObject,实体出现在该章节文本块中,[124],"[""shiprag_p124_00142""]",0.8
Chapter_第五章,Parameter_胎架支柱高度,第五章,Chapter,contains,包含,胎架支柱高度,Parameter,实体出现在该章节文本块中,[121],"[""shiprag_p121_00139""]",0.8
Chapter_第五章,Operation_自动焊,第五章,Chapter,contains,包含,自动焊,Operation,实体出现在该章节文本块中,[123],"[""shiprag_p123_00141""]",0.8
Chapter_第五章,Component_舰柱,第五章,Chapter,contains,包含,舰柱,Component,实体出现在该章节文本块中,[137],"[""shiprag_p137_00157""]",0.8
Chapter_第五章,Component_舵杆孔围板,第五章,Chapter,contains,包含,舵杆孔围板,Component,实体出现在该章节文本块中,[140],"[""shiprag_p140_00160""]",0.8
Chapter_第五章,Component_舷侧,第五章,Chapter,contains,包含,舷侧,Component,三元组尾实体出现在该章节,[113],"[""shiprag_p113_00130""]",0.8
Chapter_第五章,ProcessObject_舷侧分段,第五章,Chapter,contains,包含,舷侧分段,ProcessObject,实体出现在该章节文本块中,[128],"[""shiprag_p128_00146""]",0.8
Chapter_第五章,Component_舷侧纵桁,第五章,Chapter,contains,包含,舷侧纵桁,Component,实体出现在该章节文本块中,[131],"[""shiprag_p131_00149""]",0.8
Chapter_第五章,Process_船台无余量合拢,第五章,Chapter,contains,包含,船台无余量合拢,Process,实体出现在该章节文本块中,[144],"[""shiprag_p144_00165""]",0.8
Chapter_第五章,ToolEquipment_葫芦,第五章,Chapter,contains,包含,葫芦,ToolEquipment,实体出现在该章节文本块中,[138],"[""shiprag_p138_00158""]",0.8
Chapter_第五章,ToolEquipment_角度水准尺,第五章,Chapter,contains,包含,角度水准尺,ToolEquipment,实体出现在该章节文本块中,[131],"[""shiprag_p131_00149""]",0.8
Chapter_第五章,ToolEquipment_计算机,第五章,Chapter,contains,包含,计算机,ToolEquipment,实体出现在该章节文本块中,[125],"[""shiprag_p125_00143""]",0.8
Chapter_第五章,Operation_调整舰柱中心线左右偏差,第五章,Chapter,contains,包含,调整舰柱中心线左右偏差,Operation,三元组尾实体出现在该章节,[137],"[""shiprag_p137_00157""]",0.8
Chapter_第五章,Component_轴包板,第五章,Chapter,contains,包含,轴包板,Component,实体出现在该章节文本块中,[138],"[""shiprag_p138_00158""]",0.8
Chapter_第五章,Component_连接肘板,第五章,Chapter,contains,包含,连接肘板,Component,实体出现在该章节文本块中,[131],"[""shiprag_p131_00149""]",0.8
Chapter_第五章,ToolEquipment_通用平台,第五章,Chapter,contains,包含,通用平台,ToolEquipment,实体出现在该章节文本块中,[113],"[""shiprag_p113_00130""]",0.8
Chapter_第五章,ProcessObject_通用支柱式双斜切胎架,第五章,Chapter,contains,包含,通用支柱式双斜切胎架,ProcessObject,实体出现在该章节文本块中,[125],"[""shiprag_p125_00143""]",0.8
Chapter_第五章,ProcessObject_部上段,第五章,Chapter,contains,包含,部上段,ProcessObject,实体出现在该章节文本块中,[144],"[""shiprag_p144_00165""]",0.8
Chapter_第五章,Material_钢丝,第五章,Chapter,contains,包含,钢丝,Material,三元组尾实体出现在该章节,[130],"[""shiprag_p130_00148""]",0.8
Chapter_第五章,Component_钢柱,第五章,Chapter,contains,包含,钢柱,Component,实体出现在该章节文本块中,[141],"[""shiprag_p141_00162""]",0.8
Chapter_第五章,Component_铸锅锯柱,第五章,Chapter,contains,包含,铸锅锯柱,Component,实体出现在该章节文本块中,[136],"[""shiprag_p136_00156""]",0.8
Chapter_第五章,Measurement_长度中心线,第五章,Chapter,contains,包含,长度中心线,Measurement,实体出现在该章节文本块中,[121],"[""shiprag_p121_00139""]",0.8
Chapter_第五章,Measurement_间隙,第五章,Chapter,contains,包含,间隙,Measurement,三元组头实体出现在该章节,[126],"[""shiprag_p126_00144""]",0.8
Chapter_第五章,QualityRequirement_防止崩柱包板下滑,第五章,Chapter,contains,包含,防止崩柱包板下滑,QualityRequirement,三元组尾实体出现在该章节,[143],"[""shiprag_p143_00164""]",0.8
Chapter_第五章,QualityRequirement_防止柱包板倾倒,第五章,Chapter,contains,包含,防止柱包板倾倒,QualityRequirement,三元组尾实体出现在该章节,[143],"[""shiprag_p143_00164""]",0.8
Chapter_第五章,Component_零号舱壁,第五章,Chapter,contains,包含,零号舱壁,Component,实体出现在该章节文本块中,"[140, 141]","[""shiprag_p140_00160"", ""shiprag_p141_00161""]",0.8
Chapter_第五章,ProcessObject_顶边舱分段,第五章,Chapter,contains,包含,顶边舱分段,ProcessObject,实体出现在该章节文本块中,[133],"[""shiprag_p133_00151""]",0.8
Chapter_第五章,ProcessObject_顶边舱舷侧分段,第五章,Chapter,contains,包含,顶边舱舷侧分段,ProcessObject,实体出现在该章节文本块中,[134],"[""shiprag_p134_00153""]",0.8
Chapter_第五章,ToolEquipment_马板,第五章,Chapter,contains,包含,马板,ToolEquipment,实体出现在该章节文本块中,[138],"[""shiprag_p138_00158""]",0.8
Chapter_第五章,ProcessObject_髓_撬分段,第五章,Chapter,contains,包含,髓、撬分段,ProcessObject,实体出现在该章节文本块中,[136],"[""shiprag_p136_00155""]",0.8
Chapter_第五章,Process_高效焊接,第五章,Chapter,contains,包含,高效焊接,Process,实体出现在该章节文本块中,[148],"[""shiprag_p148_00170""]",0.8
Chapter_第五章,Component_龙骨底板,第五章,Chapter,contains,包含,龙骨底板,Component,实体出现在该章节文本块中,[127],"[""shiprag_p127_00145""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_42000吨散装货船的分段划分,第五章船体分段的装配,Chapter,contains,包含,42000吨散装货船的分段划分,ProcessObject,三元组尾实体出现在该章节,[14],"[""shiprag_p014_00015""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_L型分段,第五章船体分段的装配,Chapter,contains,包含,L型分段,ProcessObject,实体出现在该章节文本块中,[14],"[""shiprag_p014_00015""]",0.8
Chapter_第五章船体分段的装配,Operation_一次除锈,第五章船体分段的装配,Chapter,contains,包含,一次除锈,Operation,实体出现在该章节文本块中,[29],"[""shiprag_p029_00035""]",0.8
Chapter_第五章船体分段的装配,Process_一次除锈,第五章船体分段的装配,Chapter,contains,包含,一次除锈,Process,实体出现在该章节文本块中,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,Parameter_上下层次码,第五章船体分段的装配,Chapter,contains,包含,上下层次码,Parameter,三元组尾实体出现在该章节,[21],"[""shiprag_p021_00024""]",0.8
Chapter_第五章船体分段的装配,Component_临时加强材,第五章船体分段的装配,Chapter,contains,包含,临时加强材,Component,实体出现在该章节文本块中,[26],"[""shiprag_p026_00030""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_主船体,第五章船体分段的装配,Chapter,contains,包含,主船体,ProcessObject,三元组头实体出现在该章节,[13],"[""shiprag_p013_00014""]",0.8
Chapter_第五章船体分段的装配,Operation_二次除锈,第五章船体分段的装配,Chapter,contains,包含,二次除锈,Operation,实体出现在该章节文本块中,"[28, 29, 30]","[""shiprag_p028_00033"", ""shiprag_p029_00035"", ""shiprag_p030_00037""]",0.8
Chapter_第五章船体分段的装配,Process_二次除锈,第五章船体分段的装配,Chapter,contains,包含,二次除锈,Process,实体出现在该章节文本块中,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,Measurement_二次除锈率,第五章船体分段的装配,Chapter,contains,包含,二次除锈率,Measurement,实体出现在该章节文本块中,[29],"[""shiprag_p029_00035""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_五级编码,第五章船体分段的装配,Chapter,contains,包含,五级编码,ProcessObject,实体出现在该章节文本块中,[18],"[""shiprag_p018_00019""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_侧分段,第五章船体分段的装配,Chapter,contains,包含,侧分段,ProcessObject,实体出现在该章节文本块中,"[11, 13]","[""shiprag_p011_00012"", ""shiprag_p013_00014""]",0.8
Chapter_第五章船体分段的装配,Measurement_准直线,第五章船体分段的装配,Chapter,contains,包含,准直线,Measurement,实体出现在该章节文本块中,[9],"[""shiprag_p009_00010""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_分段,第五章船体分段的装配,Chapter,contains,包含,分段,ProcessObject,实体出现在该章节文本块中,"[18, 23, 24, 25, 26, 29]","[""shiprag_p018_00020"", ""shiprag_p023_00026"", ""shiprag_p024_00027"", ""shiprag_p024_00028"", ""shiprag_p025_00029"", ""shiprag_p026_00030"", ""shiprag_p029_00034""]",0.8
Chapter_第五章船体分段的装配,Measurement_分段中心线,第五章船体分段的装配,Chapter,contains,包含,分段中心线,Measurement,实体出现在该章节文本块中,[12],"[""shiprag_p012_00013""]",0.8
Chapter_第五章船体分段的装配,Process_分段二次除锈和涂装,第五章船体分段的装配,Chapter,contains,包含,分段二次除锈和涂装,Process,实体出现在该章节文本块中,[29],"[""shiprag_p029_00034""]",0.8
Chapter_第五章船体分段的装配,Measurement_分段二次除锈率,第五章船体分段的装配,Chapter,contains,包含,分段二次除锈率,Measurement,实体出现在该章节文本块中,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_分段代码,第五章船体分段的装配,Chapter,contains,包含,分段代码,ProcessObject,实体出现在该章节文本块中,[18],"[""shiprag_p018_00019""]",0.8
Chapter_第五章船体分段的装配,Parameter_分段代码,第五章船体分段的装配,Chapter,contains,包含,分段代码,Parameter,实体出现在该章节文本块中,[21],"[""shiprag_p021_00024""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_分段划分图,第五章船体分段的装配,Chapter,contains,包含,分段划分图,ProcessObject,实体出现在该章节文本块中,[14],"[""shiprag_p014_00015""]",0.8
Chapter_第五章船体分段的装配,Operation_分段吊运与翻身,第五章船体分段的装配,Chapter,contains,包含,分段吊运与翻身,Operation,实体出现在该章节文本块中,[23],"[""shiprag_p023_00026""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_分段大接缝,第五章船体分段的装配,Chapter,contains,包含,分段大接缝,ProcessObject,实体出现在该章节文本块中,[14],"[""shiprag_p014_00015""]",0.8
Chapter_第五章船体分段的装配,Process_分段建造,第五章船体分段的装配,Chapter,contains,包含,分段建造,Process,实体出现在该章节文本块中,[13],"[""shiprag_p013_00014""]",0.8
Chapter_第五章船体分段的装配,Operation_分段装配,第五章船体分段的装配,Chapter,contains,包含,分段装配,Operation,实体出现在该章节文本块中,[19],"[""shiprag_p019_00021""]",0.8
Chapter_第五章船体分段的装配,Parameter_分段顺序码,第五章船体分段的装配,Chapter,contains,包含,分段顺序码,Parameter,三元组尾实体出现在该章节,[21],"[""shiprag_p021_00024""]",0.8
Chapter_第五章船体分段的装配,Component_刚性构件,第五章船体分段的装配,Chapter,contains,包含,刚性构件,Component,实体出现在该章节文本块中,[24],"[""shiprag_p024_00028""]",0.8
Chapter_第五章船体分段的装配,Process_区域二次除锈,第五章船体分段的装配,Chapter,contains,包含,区域二次除锈,Process,实体出现在该章节文本块中,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_卷尺,第五章船体分段的装配,Chapter,contains,包含,卷尺,ToolEquipment,实体出现在该章节文本块中,"[11, 12]","[""shiprag_p011_00012"", ""shiprag_p012_00013""]",0.8
Chapter_第五章船体分段的装配,Material_压缩空气,第五章船体分段的装配,Chapter,contains,包含,压缩空气,Material,实体出现在该章节文本块中,[28],"[""shiprag_p028_00033""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_反光镜,第五章船体分段的装配,Chapter,contains,包含,反光镜,ToolEquipment,实体出现在该章节文本块中,[10],"[""shiprag_p010_00011""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_吊排,第五章船体分段的装配,Chapter,contains,包含,吊排,ToolEquipment,实体出现在该章节文本块中,"[25, 26]","[""shiprag_p025_00029"", ""shiprag_p026_00030""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_吊环,第五章船体分段的装配,Chapter,contains,包含,吊环,ToolEquipment,实体出现在该章节文本块中,"[24, 25]","[""shiprag_p024_00027"", ""shiprag_p025_00029""]",0.8
Chapter_第五章船体分段的装配,Component_吊环,第五章船体分段的装配,Chapter,contains,包含,吊环,Component,实体出现在该章节文本块中,"[23, 24]","[""shiprag_p023_00026"", ""shiprag_p024_00028""]",0.8
Chapter_第五章船体分段的装配,Parameter_吊环间距,第五章船体分段的装配,Chapter,contains,包含,吊环间距,Parameter,实体出现在该章节文本块中,[24],"[""shiprag_p024_00028""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_吊索,第五章船体分段的装配,Chapter,contains,包含,吊索,ToolEquipment,实体出现在该章节文本块中,"[24, 25]","[""shiprag_p024_00028"", ""shiprag_p025_00029""]",0.8
Chapter_第五章船体分段的装配,Parameter_吊索夹角,第五章船体分段的装配,Chapter,contains,包含,吊索夹角,Parameter,实体出现在该章节文本块中,"[24, 25]","[""shiprag_p024_00028"", ""shiprag_p025_00029""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_吊车,第五章船体分段的装配,Chapter,contains,包含,吊车,ToolEquipment,实体出现在该章节文本块中,[24],"[""shiprag_p024_00027""]",0.8
Chapter_第五章船体分段的装配,Measurement_同一剖面,第五章船体分段的装配,Chapter,contains,包含,同一剖面,Measurement,三元组尾实体出现在该章节,[14],"[""shiprag_p014_00015""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_圆形碳棒,第五章船体分段的装配,Chapter,contains,包含,圆形碳棒,ToolEquipment,实体出现在该章节文本块中,[27],"[""shiprag_p027_00032""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_圆水准器,第五章船体分段的装配,Chapter,contains,包含,圆水准器,ToolEquipment,实体出现在该章节文本块中,[8],"[""shiprag_p008_00009""]",0.8
Chapter_第五章船体分段的装配,Measurement_垂直基准,第五章船体分段的装配,Chapter,contains,包含,垂直基准,Measurement,实体出现在该章节文本块中,[9],"[""shiprag_p009_00010""]",0.8
Chapter_第五章船体分段的装配,Measurement_垂直度,第五章船体分段的装配,Chapter,contains,包含,垂直度,Measurement,实体出现在该章节文本块中,[8],"[""shiprag_p008_00008""]",0.8
Chapter_第五章船体分段的装配,Measurement_基准线,第五章船体分段的装配,Chapter,contains,包含,基准线,Measurement,实体出现在该章节文本块中,[8],"[""shiprag_p008_00008""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_大分段,第五章船体分段的装配,Chapter,contains,包含,大分段,ProcessObject,实体出现在该章节文本块中,[18],"[""shiprag_p018_00020""]",0.8
Chapter_第五章船体分段的装配,Defect_夹渣,第五章船体分段的装配,Chapter,contains,包含,夹渣,Defect,实体出现在该章节文本块中,[27],"[""shiprag_p027_00031""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_子分段,第五章船体分段的装配,Chapter,contains,包含,子分段,ProcessObject,实体出现在该章节文本块中,[14],"[""shiprag_p014_00015""]",0.8
Chapter_第五章船体分段的装配,Parameter_安全起重量,第五章船体分段的装配,Chapter,contains,包含,安全起重量,Parameter,实体出现在该章节文本块中,[24],"[""shiprag_p024_00027""]",0.8
Chapter_第五章船体分段的装配,Operation_对中,第五章船体分段的装配,Chapter,contains,包含,对中,Operation,实体出现在该章节文本块中,[9],"[""shiprag_p009_00010""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_平面分段,第五章船体分段的装配,Chapter,contains,包含,平面分段,ProcessObject,实体出现在该章节文本块中,[18],"[""shiprag_p018_00020""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_底部分段,第五章船体分段的装配,Chapter,contains,包含,底部分段,ProcessObject,实体出现在该章节文本块中,"[11, 12, 13, 14]","[""shiprag_p011_00012"", ""shiprag_p012_00013"", ""shiprag_p013_00014"", ""shiprag_p014_00015""]",0.8
Chapter_第五章船体分段的装配,Defect_弯曲变形,第五章船体分段的装配,Chapter,contains,包含,弯曲变形,Defect,实体出现在该章节文本块中,[25],"[""shiprag_p025_00029""]",0.8
Chapter_第五章船体分段的装配,Operation_形成焊缝坡口,第五章船体分段的装配,Chapter,contains,包含,形成焊缝坡口,Operation,三元组尾实体出现在该章节,[27],"[""shiprag_p027_00031""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_总段,第五章船体分段的装配,Chapter,contains,包含,总段,ProcessObject,实体出现在该章节文本块中,[18],"[""shiprag_p018_00020""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_扁形碳棒,第五章船体分段的装配,Chapter,contains,包含,扁形碳棒,ToolEquipment,实体出现在该章节文本块中,[27],"[""shiprag_p027_00032""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_抛丸,第五章船体分段的装配,Chapter,contains,包含,抛丸,ToolEquipment,三元组尾实体出现在该章节,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_望远镜,第五章船体分段的装配,Chapter,contains,包含,望远镜,ToolEquipment,实体出现在该章节文本块中,[8],"[""shiprag_p008_00009""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_机舱区,第五章船体分段的装配,Chapter,contains,包含,机舱区,ProcessObject,实体出现在该章节文本块中,[21],"[""shiprag_p021_00024""]",0.8
Chapter_第五章船体分段的装配,Parameter_横向位置码,第五章船体分段的装配,Chapter,contains,包含,横向位置码,Parameter,三元组尾实体出现在该章节,[21],"[""shiprag_p021_00024""]",0.8
Chapter_第五章船体分段的装配,Measurement_横轴,第五章船体分段的装配,Chapter,contains,包含,横轴,Measurement,实体出现在该章节文本块中,[10],"[""shiprag_p010_00011""]",0.8
Chapter_第五章船体分段的装配,Defect_气孔,第五章船体分段的装配,Chapter,contains,包含,气孔,Defect,实体出现在该章节文本块中,[27],"[""shiprag_p027_00031""]",0.8
Chapter_第五章船体分段的装配,Measurement_水平基准面,第五章船体分段的装配,Chapter,contains,包含,水平基准面,Measurement,实体出现在该章节文本块中,[9],"[""shiprag_p009_00010""]",0.8
Chapter_第五章船体分段的装配,Measurement_水平度,第五章船体分段的装配,Chapter,contains,包含,水平度,Measurement,实体出现在该章节文本块中,[8],"[""shiprag_p008_00008""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_波带片,第五章船体分段的装配,Chapter,contains,包含,波带片,ToolEquipment,实体出现在该章节文本块中,[8],"[""shiprag_p008_00009""]",0.8
Chapter_第五章船体分段的装配,Operation_测量,第五章船体分段的装配,Chapter,contains,包含,测量,Operation,三元组尾实体出现在该章节,[10],"[""shiprag_p010_00011""]",0.8
Chapter_第五章船体分段的装配,Operation_涂装,第五章船体分段的装配,Chapter,contains,包含,涂装,Operation,三元组尾实体出现在该章节,[29],"[""shiprag_p029_00035""]",0.8
Chapter_第五章船体分段的装配,Measurement_涂装工作量,第五章船体分段的装配,Chapter,contains,包含,涂装工作量,Measurement,三元组尾实体出现在该章节,[29],"[""shiprag_p029_00035""]",0.8
Chapter_第五章船体分段的装配,Measurement_涂装效率,第五章船体分段的装配,Chapter,contains,包含,涂装效率,Measurement,实体出现在该章节文本块中,[29],"[""shiprag_p029_00035""]",0.8
Chapter_第五章船体分段的装配,Operation_清除缺陷,第五章船体分段的装配,Chapter,contains,包含,清除缺陷,Operation,三元组尾实体出现在该章节,[27],"[""shiprag_p027_00031""]",0.8
Chapter_第五章船体分段的装配,QualityRequirement_漆膜保护,第五章船体分段的装配,Chapter,contains,包含,漆膜保护,QualityRequirement,实体出现在该章节文本块中,[30],"[""shiprag_p030_00037""]",0.8
Chapter_第五章船体分段的装配,Defect_漆膜保护意识淡薄,第五章船体分段的装配,Chapter,contains,包含,漆膜保护意识淡薄,Defect,三元组头实体出现在该章节,[30],"[""shiprag_p030_00037""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_激光束,第五章船体分段的装配,Chapter,contains,包含,激光束,ToolEquipment,实体出现在该章节文本块中,[8],"[""shiprag_p008_00009""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_激光经纬仪,第五章船体分段的装配,Chapter,contains,包含,激光经纬仪,ToolEquipment,实体出现在该章节文本块中,"[8, 9, 12]","[""shiprag_p008_00008"", ""shiprag_p009_00010"", ""shiprag_p012_00013""]",0.8
Chapter_第五章船体分段的装配,Component_焊缝,第五章船体分段的装配,Chapter,contains,包含,焊缝,Component,实体出现在该章节文本块中,[29],"[""shiprag_p029_00034""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_焊缝坡口,第五章船体分段的装配,Chapter,contains,包含,焊缝坡口,ProcessObject,实体出现在该章节文本块中,[27],"[""shiprag_p027_00031""]",0.8
Chapter_第五章船体分段的装配,Component_牺牲阳极,第五章船体分段的装配,Chapter,contains,包含,牺牲阳极,Component,实体出现在该章节文本块中,[29],"[""shiprag_p029_00034""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_甲板分段,第五章船体分段的装配,Chapter,contains,包含,甲板分段,ProcessObject,实体出现在该章节文本块中,[13],"[""shiprag_p013_00014""]",0.8
Chapter_第五章船体分段的装配,Component_甲板边线,第五章船体分段的装配,Chapter,contains,包含,甲板边线,Component,实体出现在该章节文本块中,[11],"[""shiprag_p011_00012""]",0.8
Chapter_第五章船体分段的装配,Parameter_电流强度,第五章船体分段的装配,Chapter,contains,包含,电流强度,Parameter,实体出现在该章节文本块中,[27],"[""shiprag_p027_00032""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_直流焊机,第五章船体分段的装配,Chapter,contains,包含,直流焊机,ToolEquipment,实体出现在该章节文本块中,[26],"[""shiprag_p026_00030""]",0.8
Chapter_第五章船体分段的装配,Parameter_直流电机反接极,第五章船体分段的装配,Chapter,contains,包含,直流电机反接极,Parameter,实体出现在该章节文本块中,[27],"[""shiprag_p027_00032""]",0.8
Chapter_第五章船体分段的装配,Measurement_直线度,第五章船体分段的装配,Chapter,contains,包含,直线度,Measurement,实体出现在该章节文本块中,[8],"[""shiprag_p008_00008""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_瞄准器,第五章船体分段的装配,Chapter,contains,包含,瞄准器,ToolEquipment,实体出现在该章节文本块中,[8],"[""shiprag_p008_00009""]",0.8
Chapter_第五章船体分段的装配,Process_码头涂装,第五章船体分段的装配,Chapter,contains,包含,码头涂装,Process,实体出现在该章节文本块中,[29],"[""shiprag_p029_00034""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_碳刨钳,第五章船体分段的装配,Chapter,contains,包含,碳刨钳,ToolEquipment,实体出现在该章节文本块中,[27],"[""shiprag_p027_00031""]",0.8
Chapter_第五章船体分段的装配,Process_碳弧气刨,第五章船体分段的装配,Chapter,contains,包含,碳弧气刨,Process,实体出现在该章节文本块中,"[26, 27, 28]","[""shiprag_p026_00030"", ""shiprag_p027_00031"", ""shiprag_p027_00032"", ""shiprag_p028_00033""]",0.8
Chapter_第五章船体分段的装配,Material_碳棒,第五章船体分段的装配,Chapter,contains,包含,碳棒,Material,实体出现在该章节文本块中,"[26, 27]","[""shiprag_p026_00030"", ""shiprag_p027_00031""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_碳棒,第五章船体分段的装配,Chapter,contains,包含,碳棒,ToolEquipment,实体出现在该章节文本块中,"[27, 28]","[""shiprag_p027_00032"", ""shiprag_p028_00033""]",0.8
Chapter_第五章船体分段的装配,Parameter_碳棒与工件夹角,第五章船体分段的装配,Chapter,contains,包含,碳棒与工件夹角,Parameter,实体出现在该章节文本块中,[28],"[""shiprag_p028_00033""]",0.8
Chapter_第五章船体分段的装配,Operation_空中翻身,第五章船体分段的装配,Chapter,contains,包含,空中翻身,Operation,实体出现在该章节文本块中,"[23, 24]","[""shiprag_p023_00026"", ""shiprag_p024_00027""]",0.8
Chapter_第五章船体分段的装配,Measurement_竖轴,第五章船体分段的装配,Chapter,contains,包含,竖轴,Measurement,实体出现在该章节文本块中,[10],"[""shiprag_p010_00011""]",0.8
Chapter_第五章船体分段的装配,Component_纵横骨架交叉处,第五章船体分段的装配,Chapter,contains,包含,纵横骨架交叉处,Component,实体出现在该章节文本块中,[24],"[""shiprag_p024_00028""]",0.8
Chapter_第五章船体分段的装配,Measurement_线性测量,第五章船体分段的装配,Chapter,contains,包含,线性测量,Measurement,实体出现在该章节文本块中,[8],"[""shiprag_p008_00008""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_线锤,第五章船体分段的装配,Chapter,contains,包含,线锤,ToolEquipment,实体出现在该章节文本块中,[11],"[""shiprag_p011_00012""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_组合件,第五章船体分段的装配,Chapter,contains,包含,组合件,ProcessObject,实体出现在该章节文本块中,[18],"[""shiprag_p018_00020""]",0.8
