head_id,tail_id,head,head_type,relation,relation_zh,tail,tail_type,evidence,source_pages,source_chunks,confidence
Chapter_第五章船体分段的装配,Component_部件,第五章船体分段的装配,Chapter,contains,包含,部件,Component,实体出现在该章节文本块中,"[18, 22]","[""shiprag_p018_00019"", ""shiprag_p022_00025""]",0.8
Chapter_第五章船体分段的装配,Component_部件代码,第五章船体分段的装配,Chapter,contains,包含,部件代码,Component,实体出现在该章节文本块中,[22],"[""shiprag_p022_00025""]",0.8
Chapter_第五章船体分段的装配,Component_部件位置区分号,第五章船体分段的装配,Chapter,contains,包含,部件位置区分号,Component,三元组尾实体出现在该章节,[22],"[""shiprag_p022_00025""]",0.8
Chapter_第五章船体分段的装配,Component_部件和零件,第五章船体分段的装配,Chapter,contains,包含,部件和零件,Component,三元组尾实体出现在该章节,[18],"[""shiprag_p018_00020""]",0.8
Chapter_第五章船体分段的装配,Component_部件类型区分号,第五章船体分段的装配,Chapter,contains,包含,部件类型区分号,Component,实体出现在该章节文本块中,[22],"[""shiprag_p022_00025""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_酸洗,第五章船体分段的装配,Chapter,contains,包含,酸洗,ToolEquipment,三元组尾实体出现在该章节,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_钢材,第五章船体分段的装配,Chapter,contains,包含,钢材,ProcessObject,三元组尾实体出现在该章节,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,Parameter_钢材锈蚀等级,第五章船体分段的装配,Chapter,contains,包含,钢材锈蚀等级,Parameter,三元组头实体出现在该章节,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,QualityRequirement_钢材锈蚀等级,第五章船体分段的装配,Chapter,contains,包含,钢材锈蚀等级,QualityRequirement,实体出现在该章节文本块中,[30],"[""shiprag_p030_00037""]",0.8
Chapter_第五章船体分段的装配,ProcessObject_钢材预处理流水线,第五章船体分段的装配,Chapter,contains,包含,钢材预处理流水线,ProcessObject,实体出现在该章节文本块中,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_钢索,第五章船体分段的装配,Chapter,contains,包含,钢索,ToolEquipment,实体出现在该章节文本块中,[25],"[""shiprag_p025_00029""]",0.8
Chapter_第五章船体分段的装配,Measurement_铅垂面,第五章船体分段的装配,Chapter,contains,包含,铅垂面,Measurement,实体出现在该章节文本块中,[8],"[""shiprag_p008_00008""]",0.8
Chapter_第五章船体分段的装配,Defect_锈蚀,第五章船体分段的装配,Chapter,contains,包含,锈蚀,Defect,实体出现在该章节文本块中,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,Operation_除锈,第五章船体分段的装配,Chapter,contains,包含,除锈,Operation,实体出现在该章节文本块中,[28],"[""shiprag_p028_00033""]",0.8
Chapter_第五章船体分段的装配,Component_随半立体段外板,第五章船体分段的装配,Chapter,contains,包含,随半立体段外板,Component,实体出现在该章节文本块中,[15],"[""shiprag_p015_00016""]",0.8
Chapter_第五章船体分段的装配,Process_集装箱船,第五章船体分段的装配,Chapter,contains,包含,集装箱船,Process,实体出现在该章节文本块中,[17],"[""shiprag_p017_00018""]",0.8
Chapter_第五章船体分段的装配,Component_零件,第五章船体分段的装配,Chapter,contains,包含,零件,Component,实体出现在该章节文本块中,"[18, 22, 32]","[""shiprag_p018_00019"", ""shiprag_p022_00025"", ""shiprag_p032_00039""]",0.8
Chapter_第五章船体分段的装配,Component_零件序号,第五章船体分段的装配,Chapter,contains,包含,零件序号,Component,实体出现在该章节文本块中,[22],"[""shiprag_p022_00025""]",0.8
Chapter_第五章船体分段的装配,Parameter_韶体结构代码,第五章船体分段的装配,Chapter,contains,包含,韶体结构代码,Parameter,实体出现在该章节文本块中,[31],"[""shiprag_p031_00038""]",0.8
Chapter_第五章船体分段的装配,Process_预处理流水线,第五章船体分段的装配,Chapter,contains,包含,预处理流水线,Process,实体出现在该章节文本块中,[30],"[""shiprag_p030_00037""]",0.8
Chapter_第五章船体分段的装配,QualityRequirement_预处理质量,第五章船体分段的装配,Chapter,contains,包含,预处理质量,QualityRequirement,实体出现在该章节文本块中,[30],"[""shiprag_p030_00036""]",0.8
Chapter_第五章船体分段的装配,Component_预边舱料,第五章船体分段的装配,Chapter,contains,包含,预边舱料,Component,实体出现在该章节文本块中,[15],"[""shiprag_p015_00016""]",0.8
Chapter_第五章船体分段的装配,Component_驾驶甲板,第五章船体分段的装配,Chapter,contains,包含,驾驶甲板,Component,实体出现在该章节文本块中,[21],"[""shiprag_p021_00024""]",0.8
Chapter_第五章船体分段的装配,ToolEquipment_高压水,第五章船体分段的装配,Chapter,contains,包含,高压水,ToolEquipment,实体出现在该章节文本块中,[29],"[""shiprag_p029_00035""]",0.8
Chapter_第五章船体分段的装配,Measurement_高度,第五章船体分段的装配,Chapter,contains,包含,高度,Measurement,实体出现在该章节文本块中,[11],"[""shiprag_p011_00012""]",0.8
Chapter_第六章,Component_101b,第六章,Chapter,contains,包含,101b,Component,实体出现在该章节文本块中,[161],"[""shiprag_p161_00186""]",0.8
Chapter_第六章,ProcessObject_202_402半立体分段,第六章,Chapter,contains,包含,202~402半立体分段,ProcessObject,实体出现在该章节文本块中,[161],"[""shiprag_p161_00186""]",0.8
Chapter_第六章,ProcessObject_206侧分段,第六章,Chapter,contains,包含,206侧分段,ProcessObject,实体出现在该章节文本块中,[161],"[""shiprag_p161_00186""]",0.8
Chapter_第六章,ProcessObject_406甲板分段,第六章,Chapter,contains,包含,406甲板分段,ProcessObject,实体出现在该章节文本块中,[161],"[""shiprag_p161_00186""]",0.8
Chapter_第六章,Component_上层建筑,第六章,Chapter,contains,包含,上层建筑,Component,实体出现在该章节文本块中,[177],"[""shiprag_p177_00207"", ""shiprag_p177_00208""]",0.8
Chapter_第六章,ProcessObject_上层建筑分段,第六章,Chapter,contains,包含,上层建筑分段,ProcessObject,实体出现在该章节文本块中,[178],"[""shiprag_p178_00209""]",0.8
Chapter_第六章,Component_下层甲板,第六章,Chapter,contains,包含,下层甲板,Component,实体出现在该章节文本块中,[177],"[""shiprag_p177_00208""]",0.8
Chapter_第六章,ToolEquipment_下水装置,第六章,Chapter,contains,包含,下水装置,ToolEquipment,实体出现在该章节文本块中,[156],"[""shiprag_p156_00179""]",0.8
Chapter_第六章,ProcessObject_下甲板,第六章,Chapter,contains,包含,下甲板,ProcessObject,实体出现在该章节文本块中,"[170, 171]","[""shiprag_p170_00197"", ""shiprag_p171_00199""]",0.8
Chapter_第六章,ProcessObject_中小型船舶,第六章,Chapter,contains,包含,中小型船舶,ProcessObject,三元组尾实体出现在该章节,[151],"[""shiprag_p151_00173""]",0.8
Chapter_第六章,Measurement_中心线,第六章,Chapter,contains,包含,中心线,Measurement,实体出现在该章节文本块中,[170],"[""shiprag_p170_00198""]",0.8
Chapter_第六章,Component_中心线槽钢,第六章,Chapter,contains,包含,中心线槽钢,Component,实体出现在该章节文本块中,[153],"[""shiprag_p153_00175""]",0.8
Chapter_第六章,ProcessObject_主甲板分段,第六章,Chapter,contains,包含,主甲板分段,ProcessObject,实体出现在该章节文本块中,[160],"[""shiprag_p160_00185""]",0.8
Chapter_第六章,Component_余盘,第六章,Chapter,contains,包含,余盘,Component,实体出现在该章节文本块中,[178],"[""shiprag_p178_00209""]",0.8
Chapter_第六章,Parameter_余量值,第六章,Chapter,contains,包含,余量值,Parameter,实体出现在该章节文本块中,[173],"[""shiprag_p173_00201""]",0.8
Chapter_第六章,Operation_余量切割,第六章,Chapter,contains,包含,余量切割,Operation,实体出现在该章节文本块中,[177],"[""shiprag_p177_00207""]",0.8
Chapter_第六章,ProcessObject_侧分段,第六章,Chapter,contains,包含,侧分段,ProcessObject,实体出现在该章节文本块中,[170],"[""shiprag_p170_00197""]",0.8
Chapter_第六章,临时支撑材料_假舱壁,第六章,Chapter,contains,包含,假舱壁,临时支撑材料,实体出现在该章节文本块中,[157],"[""shiprag_p157_00180""]",0.8
Chapter_第六章,Component_假舱壁,第六章,Chapter,contains,包含,假舱壁,Component,三元组尾实体出现在该章节,[157],"[""shiprag_p157_00180""]",0.8
Chapter_第六章,Measurement_偏差值,第六章,Chapter,contains,包含,偏差值,Measurement,三元组尾实体出现在该章节,[176],"[""shiprag_p176_00205""]",0.8
Chapter_第六章,QualityRequirement_光顺过渡,第六章,Chapter,contains,包含,光顺过渡,QualityRequirement,三元组尾实体出现在该章节,[177],"[""shiprag_p177_00208""]",0.8
Chapter_第六章,Component_内底板,第六章,Chapter,contains,包含,内底板,Component,实体出现在该章节文本块中,"[166, 170]","[""shiprag_p166_00193"", ""shiprag_p170_00198""]",0.8
Chapter_第六章,Component_分段,第六章,Chapter,contains,包含,分段,Component,三元组尾实体出现在该章节,[152],"[""shiprag_p152_00174""]",0.8
Chapter_第六章,Component_分段中心线,第六章,Chapter,contains,包含,分段中心线,Component,三元组尾实体出现在该章节,[163],"[""shiprag_p163_00189""]",0.8
Chapter_第六章,Measurement_分段对合线,第六章,Chapter,contains,包含,分段对合线,Measurement,实体出现在该章节文本块中,[157],"[""shiprag_p157_00180""]",0.8
Chapter_第六章,Operation_分段高度定位,第六章,Chapter,contains,包含,分段高度定位,Operation,三元组尾实体出现在该章节,[153],"[""shiprag_p153_00175""]",0.8
Chapter_第六章,Parameter_切割余量,第六章,Chapter,contains,包含,切割余量,Parameter,三元组头实体出现在该章节,[165],"[""shiprag_p165_00191""]",0.8
Chapter_第六章,Operation_割操作,第六章,Chapter,contains,包含,割操作,Operation,三元组头实体出现在该章节,[165],"[""shiprag_p165_00191""]",0.8
Chapter_第六章,Process_助行线舱台中心线肋骨线,第六章,Chapter,contains,包含,助行线舱台中心线肋骨线,Process,实体出现在该章节文本块中,[158],"[""shiprag_p158_00182""]",0.8
Chapter_第六章,Parameter_助距,第六章,Chapter,contains,包含,助距,Parameter,实体出现在该章节文本块中,[164],"[""shiprag_p164_00190""]",0.8
Chapter_第六章,Parameter_单位面积受压不超过50_10_5Pa,第六章,Chapter,contains,包含,单位面积受压不超过50×10^5Pa,Parameter,三元组尾实体出现在该章节,[155],"[""shiprag_p155_00178""]",0.8
Chapter_第六章,Component_卡板,第六章,Chapter,contains,包含,卡板,Component,实体出现在该章节文本块中,[169],"[""shiprag_p169_00196""]",0.8
Chapter_第六章,ProcessObject_双层庭分段,第六章,Chapter,contains,包含,双层庭分段,ProcessObject,实体出现在该章节文本块中,[156],"[""shiprag_p156_00179""]",0.8
Chapter_第六章,Operation_合拢,第六章,Chapter,contains,包含,合拢,Operation,三元组尾实体出现在该章节,[169],"[""shiprag_p169_00196""]",0.8
Chapter_第六章,Component_后装分段,第六章,Chapter,contains,包含,后装分段,Component,实体出现在该章节文本块中,[164],"[""shiprag_p164_00190""]",0.8
Chapter_第六章,Process_后装分段定位,第六章,Chapter,contains,包含,后装分段定位,Process,三元组尾实体出现在该章节,[164],"[""shiprag_p164_00190""]",0.8
Chapter_第六章,Component_围壁,第六章,Chapter,contains,包含,围壁,Component,实体出现在该章节文本块中,[177],"[""shiprag_p177_00207""]",0.8
Chapter_第六章,Component_图6_18,第六章,Chapter,contains,包含,图6-18,Component,实体出现在该章节文本块中,[162],"[""shiprag_p162_00188""]",0.8
Chapter_第六章,Component_圆冲眼,第六章,Chapter,contains,包含,圆冲眼,Component,实体出现在该章节文本块中,[157],"[""shiprag_p157_00181""]",0.8
Chapter_第六章,Measurement_垂直度,第六章,Chapter,contains,包含,垂直度,Measurement,三元组尾实体出现在该章节,"[167, 174]","[""shiprag_p167_00194"", ""shiprag_p174_00202""]",0.8
Chapter_第六章,ProcessObject_域中底部,第六章,Chapter,contains,包含,域中底部,ProcessObject,实体出现在该章节文本块中,[161],"[""shiprag_p161_00187""]",0.8
Chapter_第六章,ProcessObject_基准分段,第六章,Chapter,contains,包含,基准分段,ProcessObject,实体出现在该章节文本块中,"[160, 162]","[""shiprag_p160_00185"", ""shiprag_p162_00188""]",0.8
Chapter_第六章,Component_基准段,第六章,Chapter,contains,包含,基准段,Component,实体出现在该章节文本块中,[152],"[""shiprag_p152_00174""]",0.8
Chapter_第六章,ProcessObject_基准段,第六章,Chapter,contains,包含,基准段,ProcessObject,实体出现在该章节文本块中,[159],"[""shiprag_p159_00184""]",0.8
Chapter_第六章,Component_基线标杆,第六章,Chapter,contains,包含,基线标杆,Component,实体出现在该章节文本块中,"[153, 158]","[""shiprag_p153_00175"", ""shiprag_p158_00182""]",0.8
Chapter_第六章,Process_塔式建造,第六章,Chapter,contains,包含,塔式建造,Process,实体出现在该章节文本块中,[152],"[""shiprag_p152_00174""]",0.8
Chapter_第六章,Component_外围壁,第六章,Chapter,contains,包含,外围壁,Component,实体出现在该章节文本块中,[177],"[""shiprag_p177_00208""]",0.8
Chapter_第六章,Component_外壁线型,第六章,Chapter,contains,包含,外壁线型,Component,实体出现在该章节文本块中,[178],"[""shiprag_p178_00209""]",0.8
Chapter_第六章,Component_外板,第六章,Chapter,contains,包含,外板,Component,实体出现在该章节文本块中,"[165, 174]","[""shiprag_p165_00191"", ""shiprag_p174_00202"", ""shiprag_p174_00203""]",0.8
Chapter_第六章,Component_外板线型,第六章,Chapter,contains,包含,外板线型,Component,实体出现在该章节文本块中,[173],"[""shiprag_p173_00201""]",0.8
Chapter_第六章,ProcessObject_大型和超大型船舶,第六章,Chapter,contains,包含,大型和超大型船舶,ProcessObject,三元组尾实体出现在该章节,[151],"[""shiprag_p151_00173""]",0.8
Chapter_第六章,Operation_定位焊,第六章,Chapter,contains,包含,定位焊,Operation,三元组头实体出现在该章节,"[169, 170, 172, 173, 177]","[""shiprag_p169_00196"", ""shiprag_p170_00197"", ""shiprag_p172_00200"", ""shiprag_p173_00201"", ""shiprag_p177_00207""]",0.8
Chapter_第六章,ProcessObject_底部分段,第六章,Chapter,contains,包含,底部分段,ProcessObject,实体出现在该章节文本块中,"[157, 159, 165, 170, 174]","[""shiprag_p157_00180"", ""shiprag_p159_00184"", ""shiprag_p165_00191"", ""shiprag_p170_00197"", ""shiprag_p174_00202""]",0.8
Chapter_第六章,Component_底部分段,第六章,Chapter,contains,包含,底部分段,Component,三元组头实体出现在该章节,[163],"[""shiprag_p163_00189""]",0.8
Chapter_第六章,ToolEquipment_微光经纬仪,第六章,Chapter,contains,包含,微光经纬仪,ToolEquipment,实体出现在该章节文本块中,[158],"[""shiprag_p158_00182""]",0.8
Chapter_第六章,Process_总合拢,第六章,Chapter,contains,包含,总合拢,Process,三元组尾实体出现在该章节,[163],"[""shiprag_p163_00189""]",0.8
Chapter_第六章,Component_总段,第六章,Chapter,contains,包含,总段,Component,实体出现在该章节文本块中,[151],"[""shiprag_p151_00173""]",0.8
Chapter_第六章,ProcessObject_总段基线,第六章,Chapter,contains,包含,总段基线,ProcessObject,实体出现在该章节文本块中,[173],"[""shiprag_p173_00201""]",0.8
Chapter_第六章,ProcessObject_总装场所,第六章,Chapter,contains,包含,总装场所,ProcessObject,三元组头实体出现在该章节,[153],"[""shiprag_p153_00175""]",0.8
Chapter_第六章,QualityRequirement_控制焊接变形,第六章,Chapter,contains,包含,控制焊接变形,QualityRequirement,三元组尾实体出现在该章节,[165],"[""shiprag_p165_00191""]",0.8
Chapter_第六章,Parameter_推进器中心线,第六章,Chapter,contains,包含,推进器中心线,Parameter,实体出现在该章节文本块中,[174],"[""shiprag_p174_00203""]",0.8
Chapter_第六章,Component_木墩,第六章,Chapter,contains,包含,木墩,Component,实体出现在该章节文本块中,[155],"[""shiprag_p155_00178""]",0.8
Chapter_第六章,Component_机舱分段,第六章,Chapter,contains,包含,机舱分段,Component,实体出现在该章节文本块中,[151],"[""shiprag_p151_00173""]",0.8
Chapter_第六章,ProcessObject_机舱半立体分段,第六章,Chapter,contains,包含,机舱半立体分段,ProcessObject,实体出现在该章节文本块中,[161],"[""shiprag_p161_00186""]",0.8
Chapter_第六章,ToolEquipment_松紧螺,第六章,Chapter,contains,包含,松紧螺,ToolEquipment,实体出现在该章节文本块中,[166],"[""shiprag_p166_00193""]",0.8
Chapter_第六章,ToolEquipment_松紧螺丝,第六章,Chapter,contains,包含,松紧螺丝,ToolEquipment,三元组头实体出现在该章节,"[168, 171, 172]","[""shiprag_p168_00195"", ""shiprag_p171_00199"", ""shiprag_p172_00200""]",0.8
Chapter_第六章,Operation_标画中心线和肋骨位置线,第六章,Chapter,contains,包含,标画中心线和肋骨位置线,Operation,三元组尾实体出现在该章节,[153],"[""shiprag_p153_00175""]",0.8
Chapter_第六章,Component_梁肘板,第六章,Chapter,contains,包含,梁肘板,Component,实体出现在该章节文本块中,[172],"[""shiprag_p172_00200""]",0.8
Chapter_第六章,ToolEquipment_梳状马板,第六章,Chapter,contains,包含,梳状马板,ToolEquipment,实体出现在该章节文本块中,[165],"[""shiprag_p165_00191""]",0.8
Chapter_第六章,Parameter_横截面积200mm_200mm或300mm_300mm,第六章,Chapter,contains,包含,横截面积200mm×200mm或300mm×300mm,Parameter,三元组尾实体出现在该章节,[155],"[""shiprag_p155_00178""]",0.8
Chapter_第六章,Component_横舱壁,第六章,Chapter,contains,包含,横舱壁,Component,实体出现在该章节文本块中,[177],"[""shiprag_p177_00207""]",0.8
Chapter_第六章,ProcessObject_横舱壁分段,第六章,Chapter,contains,包含,横舱壁分段,ProcessObject,实体出现在该章节文本块中,[159],"[""shiprag_p159_00184""]",0.8
Chapter_第六章,Component_横舱整分段,第六章,Chapter,contains,包含,横舱整分段,Component,实体出现在该章节文本块中,[160],"[""shiprag_p160_00185""]",0.8
Chapter_第六章,ProcessObject_横舱整分段,第六章,Chapter,contains,包含,横舱整分段,ProcessObject,三元组尾实体出现在该章节,[160],"[""shiprag_p160_00185""]",0.8
Chapter_第六章,Measurement_水平度,第六章,Chapter,contains,包含,水平度,Measurement,三元组尾实体出现在该章节,[167],"[""shiprag_p167_00194""]",0.8
Chapter_第六章,Measurement_水平检验线,第六章,Chapter,contains,包含,水平检验线,Measurement,三元组尾实体出现在该章节,[157],"[""shiprag_p157_00180""]",0.8
Chapter_第六章,Process_水平船台,第六章,Chapter,contains,包含,水平船台,Process,三元组尾实体出现在该章节,[150],"[""shiprag_p150_00172""]",0.8
Chapter_第六章,ProcessObject_水平船台,第六章,Chapter,contains,包含,水平船台,ProcessObject,实体出现在该章节文本块中,[151],"[""shiprag_p151_00173""]",0.8
Chapter_第六章,ToolEquipment_水平软管,第六章,Chapter,contains,包含,水平软管,ToolEquipment,实体出现在该章节文本块中,"[158, 169, 174]","[""shiprag_p158_00182"", ""shiprag_p169_00196"", ""shiprag_p174_00202""]",0.8
Chapter_第六章,ToolEquipment_水平软管本尺,第六章,Chapter,contains,包含,水平软管本尺,ToolEquipment,实体出现在该章节文本块中,[175],"[""shiprag_p175_00204""]",0.8
Chapter_第六章,Component_水泥墩,第六章,Chapter,contains,包含,水泥墩,Component,实体出现在该章节文本块中,[155],"[""shiprag_p155_00178""]",0.8
Chapter_第六章,ToolEquipment_激光经纬仪,第六章,Chapter,contains,包含,激光经纬仪,ToolEquipment,实体出现在该章节文本块中,"[157, 159, 167, 173, 174]","[""shiprag_p157_00181"", ""shiprag_p159_00183"", ""shiprag_p167_00194"", ""shiprag_p173_00201"", ""shiprag_p174_00202"", ""shiprag_p174_00203""]",0.8
Chapter_第六章,Defect_焊接变形,第六章,Chapter,contains,包含,焊接变形,Defect,实体出现在该章节文本块中,[152],"[""shiprag_p152_00174""]",0.8
Chapter_第六章,Component_甲板,第六章,Chapter,contains,包含,甲板,Component,实体出现在该章节文本块中,"[153, 161, 170, 177]","[""shiprag_p153_00176"", ""shiprag_p161_00187"", ""shiprag_p170_00198"", ""shiprag_p177_00207""]",0.8
Chapter_第六章,ProcessObject_甲板,第六章,Chapter,contains,包含,甲板,ProcessObject,实体出现在该章节文本块中,[170],"[""shiprag_p170_00198""]",0.8
Chapter_第六章,Component_甲板与舱壁,第六章,Chapter,contains,包含,甲板与舱壁,Component,实体出现在该章节文本块中,[172],"[""shiprag_p172_00200""]",0.8
Chapter_第六章,ProcessObject_甲板分段,第六章,Chapter,contains,包含,甲板分段,ProcessObject,三元组头实体出现在该章节,[157],"[""shiprag_p157_00180""]",0.8
Chapter_第六章,Component_甲板边板,第六章,Chapter,contains,包含,甲板边板,Component,实体出现在该章节文本块中,[171],"[""shiprag_p171_00199""]",0.8
Chapter_第六章,Operation_确定分段基线高度,第六章,Chapter,contains,包含,确定分段基线高度,Operation,三元组尾实体出现在该章节,[153],"[""shiprag_p153_00175""]",0.8
Chapter_第六章,ToolEquipment_移船设备,第六章,Chapter,contains,包含,移船设备,ToolEquipment,实体出现在该章节文本块中,[156],"[""shiprag_p156_00179""]",0.8
Chapter_第六章,Component_立体框架,第六章,Chapter,contains,包含,立体框架,Component,实体出现在该章节文本块中,[153],"[""shiprag_p153_00176""]",0.8
Chapter_第六章,Operation_纵向倾斜,第六章,Chapter,contains,包含,纵向倾斜,Operation,实体出现在该章节文本块中,[150],"[""shiprag_p150_00172""]",0.8
Chapter_第六章,Component_纵向构件,第六章,Chapter,contains,包含,纵向构件,Component,实体出现在该章节文本块中,[165],"[""shiprag_p165_00191""]",0.8
Chapter_第六章,Component_纵舱壁,第六章,Chapter,contains,包含,纵舱壁,Component,实体出现在该章节文本块中,[171],"[""shiprag_p171_00199""]",0.8
Chapter_第六章,Component_纵骨,第六章,Chapter,contains,包含,纵骨,Component,实体出现在该章节文本块中,[172],"[""shiprag_p172_00200""]",0.8
Chapter_第六章,Component_肋骨,第六章,Chapter,contains,包含,肋骨,Component,实体出现在该章节文本块中,[170],"[""shiprag_p170_00197""]",0.8
Chapter_第六章,Measurement_肋骨检验线,第六章,Chapter,contains,包含,肋骨检验线,Measurement,实体出现在该章节文本块中,"[157, 164, 170]","[""shiprag_p157_00180"", ""shiprag_p164_00190"", ""shiprag_p170_00198""]",0.8
Chapter_第六章,Process_肋骨检验线,第六章,Chapter,contains,包含,肋骨检验线,Process,实体出现在该章节文本块中,[157],"[""shiprag_p157_00181""]",0.8
Chapter_第六章,Component_肋骨检验线,第六章,Chapter,contains,包含,肋骨检验线,Component,实体出现在该章节文本块中,"[169, 174]","[""shiprag_p169_00196"", ""shiprag_p174_00202""]",0.8
Chapter_第六章,Operation_肋骨检验线,第六章,Chapter,contains,包含,肋骨检验线,Operation,实体出现在该章节文本块中,[175],"[""shiprag_p175_00204""]",0.8
Chapter_第六章,Component_肋骨线,第六章,Chapter,contains,包含,肋骨线,Component,实体出现在该章节文本块中,[171],"[""shiprag_p171_00199""]",0.8
Chapter_第六章,Measurement_肋骨间距,第六章,Chapter,contains,包含,肋骨间距,Measurement,实体出现在该章节文本块中,[178],"[""shiprag_p178_00209""]",0.8
Chapter_第六章,Component_肘板,第六章,Chapter,contains,包含,肘板,Component,实体出现在该章节文本块中,[170],"[""shiprag_p170_00197""]",0.8
Chapter_第六章,Component_脚手架,第六章,Chapter,contains,包含,脚手架,Component,实体出现在该章节文本块中,[153],"[""shiprag_p153_00176""]",0.8
Chapter_第六章,ProcessObject_自行式作业车,第六章,Chapter,contains,包含,自行式作业车,ProcessObject,实体出现在该章节文本块中,[155],"[""shiprag_p155_00178""]",0.8
Chapter_第六章,ProcessObject_舰侧分段,第六章,Chapter,contains,包含,舰侧分段,ProcessObject,实体出现在该章节文本块中,[159],"[""shiprag_p159_00184""]",0.8
Chapter_第六章,ProcessObject_舰段,第六章,Chapter,contains,包含,舰段,ProcessObject,实体出现在该章节文本块中,[174],"[""shiprag_p174_00203""]",0.8
Chapter_第六章,Component_舱壁,第六章,Chapter,contains,包含,舱壁,Component,实体出现在该章节文本块中,"[161, 166, 170]","[""shiprag_p161_00187"", ""shiprag_p166_00193"", ""shiprag_p170_00198""]",0.8
Chapter_第六章,Measurement_舱壁位置线,第六章,Chapter,contains,包含,舱壁位置线,Measurement,三元组尾实体出现在该章节,"[157, 166]","[""shiprag_p157_00180"", ""shiprag_p166_00193""]",0.8
Chapter_第六章,Measurement_舱壁横向垂直度,第六章,Chapter,contains,包含,舱壁横向垂直度,Measurement,三元组尾实体出现在该章节,[168],"[""shiprag_p168_00195""]",0.8
Chapter_第六章,Component_舱璧,第六章,Chapter,contains,包含,舱璧,Component,实体出现在该章节文本块中,[153],"[""shiprag_p153_00176""]",0.8
Chapter_第六章,Component_舵机平台,第六章,Chapter,contains,包含,舵机平台,Component,实体出现在该章节文本块中,[174],"[""shiprag_p174_00203""]",0.8
Chapter_第六章,Component_舵杆中心线,第六章,Chapter,contains,包含,舵杆中心线,Component,三元组头实体出现在该章节,[176],"[""shiprag_p176_00205""]",0.8
Chapter_第六章,ProcessObject_舷侧分段,第六章,Chapter,contains,包含,舷侧分段,ProcessObject,三元组头实体出现在该章节,"[157, 169, 170]","[""shiprag_p157_00180"", ""shiprag_p169_00196"", ""shiprag_p170_00198""]",0.8
Chapter_第六章,Defect_船体在长度方向容易产生首尾下垂的弯曲变形,第六章,Chapter,contains,包含,船体在长度方向容易产生首尾下垂的弯曲变形,Defect,三元组尾实体出现在该章节,[178],"[""shiprag_p178_00209""]",0.8
Chapter_第六章,Process_船体总装配,第六章,Chapter,contains,包含,船体总装配,Process,实体出现在该章节文本块中,"[150, 165]","[""shiprag_p150_00172"", ""shiprag_p165_00191""]",0.8
Chapter_第六章,Process_船台中心线,第六章,Chapter,contains,包含,船台中心线,Process,实体出现在该章节文本块中,[157],"[""shiprag_p157_00181""]",0.8
Chapter_第六章,Component_船台中心线,第六章,Chapter,contains,包含,船台中心线,Component,三元组头实体出现在该章节,[163],"[""shiprag_p163_00189""]",0.8
Chapter_第六章,Parameter_船台中心线,第六章,Chapter,contains,包含,船台中心线,Parameter,实体出现在该章节文本块中,[174],"[""shiprag_p174_00203""]",0.8
Chapter_第六章,Measurement_船台中心线,第六章,Chapter,contains,包含,船台中心线,Measurement,实体出现在该章节文本块中,[175],"[""shiprag_p175_00204""]",0.8
Chapter_第六章,工艺过程_船台中心线图,第六章,Chapter,contains,包含,船台中心线图,工艺过程,实体出现在该章节文本块中,[164],"[""shiprag_p164_00190""]",0.8
Chapter_第六章,Process_船台中心线图,第六章,Chapter,contains,包含,船台中心线图,Process,三元组头实体出现在该章节,[164],"[""shiprag_p164_00190""]",0.8
Chapter_第六章,Process_船台半宽线,第六章,Chapter,contains,包含,船台半宽线,Process,实体出现在该章节文本块中,[157],"[""shiprag_p157_00181""]",0.8
Chapter_第六章,QualityRequirement_船台反变形,第六章,Chapter,contains,包含,船台反变形,QualityRequirement,三元组尾实体出现在该章节,[152],"[""shiprag_p152_00174""]",0.8
Chapter_第六章,Process_船台合扰,第六章,Chapter,contains,包含,船台合扰,Process,三元组头实体出现在该章节,[178],"[""shiprag_p178_00209""]",0.8
Chapter_第六章,Process_船台合拢,第六章,Chapter,contains,包含,船台合拢,Process,实体出现在该章节文本块中,[178],"[""shiprag_p178_00209""]",0.8
Chapter_第六章,Process_船台合拢工艺,第六章,Chapter,contains,包含,船台合拢工艺,Process,三元组尾实体出现在该章节,[174],"[""shiprag_p174_00203""]",0.8
Chapter_第六章,Parameter_船台坡度,第六章,Chapter,contains,包含,船台坡度,Parameter,实体出现在该章节文本块中,[150],"[""shiprag_p150_00172""]",0.8
Chapter_第六章,Process_船台定位,第六章,Chapter,contains,包含,船台定位,Process,三元组头实体出现在该章节,[174],"[""shiprag_p174_00203""]",0.8
Chapter_第六章,Operation_船台铺墩,第六章,Chapter,contains,包含,船台铺墩,Operation,三元组尾实体出现在该章节,[159],"[""shiprag_p159_00183""]",0.8
Chapter_第六章,Parameter_船底到甲板,第六章,Chapter,contains,包含,船底到甲板,Parameter,三元组尾实体出现在该章节,[151],"[""shiprag_p151_00173""]",0.8
